a,e,inc_rad
2.940182166997023887e+04,6.305692392978190508e-02,1.956904942644316636e-01
1.326003510667282899e+04,6.494063520382142851e-01,5.028381840580804785e-02
6.363073875207597666e+03,9.798201453785934101e-01,3.475054013884460447e-01
2.734013625407435029e+03,9.480546484892429238e-01,3.893084681835768390e-01
4.259529878749960517e+03,9.068282116693036077e-01,1.024171999501296698e-01
2.137394672254365651e+04,9.836485387573219441e-01,1.480857064964252734e+00
8.336525984154901380e+03,7.453589543318565047e-01,3.031891695099427908e-01
7.712332568239842658e+03,9.960403500974438495e-01,9.573965094384226937e-01
4.348325877011901866e+03,9.963801294425743693e-01,1.245639881739227656e-01
8.686272305843998765e+03,9.873971248366744113e-01,2.950880677690040921e-01
8.399315447113034679e+03,9.649116418193005584e-01,1.484430308871290238e+00
4.043449242527829483e+03,9.662642187012607797e-01,9.563662179933568597e-01
2.198249987914985832e+04,9.988965898229432705e-01,1.339952970780349473e+00
5.240106330200503180e+03,2.737660635990544211e-01,4.985650512133399381e-01
2.766665036983252139e+04,9.973516175810731577e-01,1.120143160612524502e+00
2.860590084415396632e+03,9.947020730282543077e-01,1.011045249598578000e+00
1.125436055787804253e+04,8.013194822567851761e-01,1.419445998002370590e+00
1.158583573147979951e+04,9.904882759265803971e-01,1.067443756748820194e+00
5.856510508479016607e+03,9.980078315653340137e-01,6.303455674839260059e-01
1.963897202031664347e+04,9.973469009430031562e-01,1.465100854496135696e+00
2.806033154793638460e+03,9.953966893140889782e-01,1.443708548717319573e+00
3.078799315338658289e+03,8.771771489116760856e-01,1.492599334851989257e+00
1.417383583988814462e+04,8.492419595839655333e-01,1.071879400578744868e+00
5.353529760688325041e+03,4.800790457945074419e-01,7.699701906349732949e-01
2.020351022121348797e+04,8.747818014701120859e-01,1.385794618396564370e+00
4.097642805755308473e+03,9.687011309780469981e-01,1.489088449298779926e+00
5.820289771587836185e+03,4.877520545235285443e-01,1.221274836442267420e+00
3.650399081567168196e+03,5.016682544102635255e-02,5.145353068964149124e-01
2.892054490887796055e+04,9.892712725669600138e-01,6.322140443545264388e-01
1.574378047702047661e+04,9.989366731367232966e-01,7.545730827690725340e-01
1.678772530469727280e+04,9.982897393334356773e-01,1.248965334191110665e+00
1.691930630160240980e+04,9.916664415184741621e-01,1.206313268819715567e+00
1.173917408797070129e+04,9.371493378384325723e-01,1.487583475399757882e+00
9.020672896940266583e+03,7.386118139936090898e-01,1.278089464966988276e+00
2.877145811057003084e+04,9.914893468982622915e-01,1.690922354471568467e-01
3.055925281251818524e+04,9.789789458802421462e-01,6.881298634072765541e-01
3.863169589280512355e+03,9.518931286179379558e-01,1.170812373141855378e+00
1.745152862179675867e+04,7.041489712969668524e-01,1.199427121177434774e+00
7.368252601097887236e+03,3.919342108123727852e-01,1.444373287374409953e+00
4.463429937773831625e+03,9.627058809373491011e-01,8.292375174881725375e-01
7.879208568920943435e+03,6.235071205255879878e-01,5.942774515418158821e-02
1.970585906218638775e+04,9.934568544443569404e-01,1.561941070219617700e+00
7.800404424970734908e+03,4.098208403068450689e-01,6.691358341177489066e-02
3.971640478795532090e+03,2.089638237970323775e-01,7.746564600441618875e-01
5.304541743719725673e+03,6.820442222242295571e-01,1.507739600989457252e+00
3.049210487321338223e+04,9.738391646334199070e-01,9.571939462313341918e-02
4.823220655023888867e+03,1.515596861147120444e-01,9.619924453408448262e-01
1.539804827035352901e+04,2.896574621123482185e-01,1.175299919150886385e+00
8.568897424127366321e+03,9.984464072677662339e-01,1.132895610051110724e+00
1.973121401362758843e+04,8.330560898352041832e-01,1.246470981390954913e+00
4.102191805853276492e+03,9.439565048161212557e-01,5.364482459536799031e-01
1.362120657643604864e+04,9.618839556682960978e-01,1.196095706858289337e-01
6.050139949764909034e+03,6.184031133437624117e-01,9.881904052200953803e-01
7.028996617764050825e+03,8.477470655821761625e-01,6.232121704761033332e-01
4.023103036078494824e+03,7.611990614656043430e-01,3.340265441237636468e-01
2.623942155277842903e+04,9.921395830097556878e-01,1.190553800536729323e+00
3.524734628391399383e+03,9.703473637828974319e-01,1.251602581759218014e+00
2.093625175355881584e+04,8.123208415205673827e-01,3.740033930467002721e-01
6.781533834416160971e+03,9.978241194345739418e-01,3.487487377621014129e-01
3.014771684707727400e+04,8.371095231589570362e-01,1.022150756956452966e+00
5.196677699058303915e+03,6.032545198111305407e-01,6.645754988243760542e-01
5.028167208348115309e+03,9.875362032456292960e-01,2.223864717488698572e-01
3.045463232050809893e+03,9.894460534687470332e-01,1.347115333191015729e+00
1.598059257429584432e+04,8.420770242438369024e-01,1.187950278704361651e+00
2.335359270743175148e+04,9.918194401416100536e-01,3.250326333267340995e-01
6.254905990929288237e+03,9.287338614982425522e-01,5.539156528928942391e-01
1.854892864685823588e+04,9.989971751093675856e-01,1.638187594386047163e-01
4.723085166812061289e+03,9.788842391632675000e-01,2.296531521946891807e-01
6.405187132114396263e+03,9.920691804822707738e-01,1.033483507205771312e+00
3.080081533548442167e+04,9.983155257080226219e-01,3.130963348574029581e-01
2.000353858590291202e+04,9.951119028927958299e-01,1.323694428292790048e+00
2.633277414885687449e+03,9.935932897755649362e-01,1.341057454305806029e+00
2.750057772607407969e+04,9.985341642932926698e-01,1.729845933196572649e-01
3.055972256034560814e+03,9.735797732618742817e-01,1.382352146032099993e+00
6.678335142215411906e+03,9.835539888405695486e-01,4.446132533181152979e-01
1.169045944053826497e+04,9.957223529847079035e-01,6.695158273949065597e-01
1.180543734330831103e+04,9.543253445413945046e-01,1.088086738858659475e+00
3.015095152918696112e+04,9.595279077179474925e-01,5.701943609475146335e-01
4.114996814347456166e+03,2.679383080955234364e-01,9.691892417858925801e-02
3.506650971323237627e+03,4.998854840032601610e-01,2.477757705780834346e-02
4.271269332250582011e+03,9.651514640601263073e-01,4.868506913232664157e-01
5.535410539431763937e+03,9.977506101439974628e-01,8.443465110187753364e-01
2.853148312981411436e+04,9.926109209723148474e-01,3.373610082889006434e-01
1.121482009619884957e+04,9.927451121774439891e-01,1.366696006312333678e+00
2.939545820824927432e+03,9.816933117893010818e-01,1.144616443160482389e+00
9.612477842826239794e+03,7.620540907329914626e-01,9.190088882136778770e-01
1.957312310495698330e+04,9.980909128510718764e-01,1.877782668632119872e-02
2.226615525025068200e+04,1.514299393179574516e-02,1.147119128229243223e+00
1.134105367616837430e+04,7.786719885325775747e-01,1.063866601953742830e+00
8.266917866129040704e+03,9.966542395490165518e-01,1.470489531245540382e+00
6.731675534524828436e+03,9.910768286779254588e-01,1.065518988845882559e-01
5.300766801065512482e+03,7.324962415557996209e-01,1.361763305504046562e+00
1.491888583981635384e+04,9.271829706965654117e-01,4.444441008312892127e-01
1.048292318220958623e+04,7.481970948682801215e-01,1.169123907052437961e+00
4.581870867320902107e+03,7.663673385712721497e-01,6.396559260058987118e-01
2.739983577049152700e+03,9.826974974244259142e-01,8.616002403723926895e-01
9.132496514397585997e+03,7.438328909997918847e-01,7.565931672114435680e-02
8.036554030026304645e+03,5.405953495203945636e-01,2.094467400103963151e-01
1.065669402343750698e+04,9.911731567061057291e-01,5.790710083230308225e-01
2.896365440641770329e+04,9.981411075269871480e-01,1.452517934321836846e+00
6.178271267850002005e+03,9.667884732545348747e-01,6.671803744151317828e-01
4.563999625115129675e+03,9.951381804646887153e-01,6.533721639492393596e-01
2.524583759678277147e+03,9.928214460141588926e-01,8.505511937994371108e-01
4.668901493958261199e+03,9.074925486034449706e-01,4.574702952802270906e-01
1.698467367211241435e+04,9.749933813959782425e-01,2.002800291237401276e-01
5.664231967876320596e+03,9.879357849078366227e-01,3.801054245801656073e-01
1.524859686450057961e+04,9.938208370853797158e-01,8.862420230874025473e-02
3.994136926183578453e+03,9.759430681498079130e-01,4.293361726656612087e-01
7.215964002276452447e+03,3.098731722283117884e-01,1.298102008874809643e+00
5.525883883069968761e+03,8.823467804035629580e-01,4.975834970022310344e-01
1.306144911675074763e+04,8.782914763301398198e-01,8.059570835178793413e-02
5.774797619545859561e+03,8.324179201328451017e-01,1.094874592828227522e+00
3.888280063881540627e+03,8.410708177570329624e-01,5.772678573596486951e-01
9.496197460555520593e+03,9.530347994778242127e-01,1.006813540704157850e-01
2.676469975609096764e+03,9.957144387054157608e-01,7.089029810220518479e-01
2.490479537950578379e+04,9.295758678651621087e-01,1.115239588742018978e-01
1.539130092654592772e+04,9.956443052859486054e-01,4.342994270154185710e-01
2.096790132769543925e+04,9.896197258288726983e-01,6.579770012122705403e-01
2.174086291820153929e+04,3.186048590015418958e-01,1.141363107767179086e+00
5.473406232251141773e+03,9.707824418136797862e-01,1.535273413983174962e+00
2.611904421779339100e+04,9.970772819898592321e-01,6.068516053897642371e-01
4.070720517292686054e+03,9.002055940792924593e-01,6.159739495510738738e-01
2.627508599285454238e+03,8.906311565775375527e-01,5.205263345695522459e-02
1.932417463716671773e+04,8.995195363900606589e-01,1.980239955141288588e-01
9.263548240777632600e+03,9.981299189235037783e-01,1.290011673902077272e+00
2.702400678985367904e+03,9.807868501195784461e-01,1.275100215319872277e+00
5.122162828096033991e+03,9.977037996493324234e-01,2.834716344490851303e-01
8.539253862970268528e+03,9.411364997481976857e-01,5.832160902528654711e-01
1.307229282392752975e+04,9.921256878712298999e-01,1.487246619173551165e-01
2.118627433445162387e+04,4.472312181343466309e-01,1.329490983799853865e+00
5.274470850548597809e+03,9.834105689763721347e-01,4.428824764404798997e-01
8.961244350754403058e+03,9.566458917600662026e-01,5.114891945970952980e-01
2.549278254613464014e+04,9.815091779489248935e-01,1.305627316481132061e+00
4.485214607465641166e+03,9.976231162433479849e-01,9.635401943165082805e-01
2.416104333727006815e+04,7.572235594723251140e-01,1.215695745675446027e+00
4.939493731520618894e+03,9.685326580639870286e-01,8.155902606420628587e-02
2.057944427716094651e+04,9.982734367083401228e-01,3.390695823028460620e-01
6.816609707686098773e+03,9.131926312015153924e-01,1.463711483369982913e+00
3.496887512693170720e+03,9.945032142940340991e-01,7.232651261548210808e-01
1.796113015332195209e+04,9.988211570438966236e-01,2.397749112473470667e-01
2.941039630894929360e+03,8.936898285404795139e-01,9.426875804542180770e-01
5.878656774042619872e+03,9.509375718128184607e-01,7.818608999330053377e-01
4.814999918655354122e+03,3.649371308378228651e-01,7.054306525605816280e-02
2.024037668573488190e+04,9.507183729710286801e-01,6.019521253091311697e-02
1.827122623962670696e+04,9.748893007842142078e-01,1.397456235536764790e+00
2.394207087825112103e+04,9.974142778896111228e-01,1.003032680248441055e+00
2.260064396577788284e+04,9.878666983652307776e-01,3.348199896626851690e-01
1.238149113765237598e+04,9.949997905270230314e-01,6.857340890682941392e-01
4.572684172333787501e+03,9.810902963244199082e-01,1.384372474897404670e+00
8.359764293253623691e+03,9.223543691240269071e-01,4.825862514929450953e-01
2.795759376302780947e+04,9.973311525378357745e-01,1.366345983069991554e+00
1.998213937027836073e+04,9.986931986953392348e-01,5.610684610521157190e-01
1.116089825625030971e+04,9.984073684366264745e-01,1.372806687714873242e+00
9.665588779926265488e+03,7.830076307978399708e-01,3.141160303847804203e-01
8.256415326495158297e+03,9.903460207978346252e-01,8.985620696887533509e-02
6.832131011828128976e+03,9.941202211867133931e-01,4.129458465291193647e-01
5.900135253175625621e+03,9.947983278246596006e-01,1.513550683543273712e+00
8.860426589818389402e+03,8.913583920086067813e-01,1.302275354326026813e-01
2.193132661109614128e+04,9.977093299033061857e-01,1.265060681088378214e+00
2.570963400322174857e+04,9.936294872596737049e-01,2.550384099646636482e-01
2.925620004126199547e+03,9.953481906371388632e-01,5.360859056489318819e-01
3.281962293471905014e+03,9.917286846409008039e-01,2.601389609992492691e-01
6.246868330500341472e+03,9.983411470765752860e-01,2.011332276266021915e-02
3.271199547218785665e+04,9.949460799909390918e-01,1.173999198338720573e+00
3.273701205804224628e+03,9.927275238330013352e-01,7.099425211694216920e-01
4.342486508632284313e+03,8.450578937570691895e-01,2.872327208087527631e-02
1.518037605399543827e+04,9.597469750984141124e-01,1.030140746298768617e+00
3.018935197095125841e+04,9.869813743923226967e-01,7.555724390791026535e-01
2.681468852602497282e+04,9.853934872242479104e-01,1.162251125033521848e-01
3.540827907476707423e+03,9.417450471179138471e-01,1.368430611428675503e+00
2.708214344426360549e+04,8.180346033541950890e-01,8.044827275685373369e-01
2.071298904332688107e+04,6.704415483640983053e-01,1.324365061032915403e+00
1.099693299590882998e+04,9.893034353117724500e-01,1.077256100409426764e+00
1.881273925623144169e+04,9.882146827050571902e-01,4.848290281058297846e-01
9.493812513295859389e+03,8.021530148399749205e-01,9.361793550095408589e-01
1.767087691202770293e+04,9.944670483647644055e-01,4.096029643427414602e-01
1.329550328508049643e+04,9.984029601773408702e-01,1.339717717299836242e+00
3.211804649106871238e+03,9.901838766841117856e-01,1.027201378758028749e+00
3.178620935056038888e+03,6.835122832268450965e-01,5.693586163572436076e-01
2.913337431576471863e+04,3.066862496276586691e-01,6.587964842885761785e-01
1.350099887621775270e+04,1.037811665436095820e-01,1.203914084916041682e+00
8.130445960105311315e+03,9.984633436052060551e-01,1.103535141177738099e+00
2.486951452392093051e+04,2.703957630147979518e-01,6.679782711693044162e-01
4.842917737483217934e+03,9.970578390121999091e-01,1.331100557470713541e+00
1.071163096268679146e+04,9.036169753580983732e-01,1.304161537000560811e+00
1.090525415676384000e+04,9.841345381393182823e-01,1.345297821911132230e+00
5.716746029395765618e+03,9.713239846804565536e-01,7.412373116884435342e-01
5.951000648507429105e+03,9.959695742064689217e-01,2.991223155980164694e-02
2.918543722797630107e+04,5.845814386445848942e-01,1.592694081292402586e-01
3.587634689996594261e+03,9.971975772000646332e-01,7.664977218568957973e-02
1.087815911298523497e+04,9.898021523854868553e-01,1.504637815854229954e+00
6.792012581820837113e+03,9.403138973617664043e-01,3.851166133902527156e-01
9.522440482324398545e+03,9.763505287430254143e-01,3.101262595883912954e-01
1.473043379853144143e+04,9.898757298263967108e-01,1.651591011258690123e-01
7.208426316015108569e+03,9.277191480886775032e-01,5.468149190209566912e-01
3.481188931854409475e+03,9.885943856989488632e-01,1.291697712576340695e+00
1.060260303637538345e+04,8.600149493169182424e-01,1.280100030392503863e+00
8.842602556861060293e+03,9.431944460713306277e-01,9.864048856275129395e-01
9.849210698124772534e+03,7.113743614309095964e-01,2.025309837220603260e-01
2.172058338221617305e+04,9.868708336131749581e-01,1.079054673416355081e+00
2.663135359942772993e+03,7.366947111487613942e-01,1.005590748390099209e+00
1.629873891728049057e+04,9.972402028878375457e-01,1.560528708777784157e+00
3.976321940558178540e+03,9.697488820032859058e-01,7.180665107731052377e-01
1.627220115705442549e+04,9.857967814550204766e-01,2.432747189017470946e-01
1.398120074981643847e+04,9.901382793795919790e-01,1.462667664427463654e+00
3.101010457636855426e+04,8.871075728719881592e-01,6.107174041232926731e-01
7.995736372178738748e+03,9.538410263110725928e-01,1.506930923496223818e+00
1.569752523976014345e+04,9.989706919889033143e-01,1.054801536729388645e-01
2.924760414611584929e+04,9.912876468899387561e-01,4.264436303157195796e-02
2.060927136934283044e+04,9.855006938779223846e-01,7.517503030478571713e-01
6.074591849779888435e+03,9.955535738460405959e-01,8.406504874187357146e-01
5.058043317848318111e+03,6.356747693051110204e-01,8.737062536146616987e-01
3.408147790621516378e+03,9.833316374274680971e-01,1.303689180570246187e+00
4.425628789356534071e+03,7.509921893104106738e-01,9.851928451402640619e-01
1.761570236291638503e+04,9.924743306641120588e-01,1.473945275430929014e+00
2.747128248816500491e+04,9.987564446463278456e-01,1.722538935173335284e-01
3.041929826361735104e+04,9.950351799229687488e-01,5.028453956296380367e-01
5.729748595441109501e+03,9.250342185630876513e-01,5.955290425188080050e-01
2.575639274192374614e+03,1.388034484399984780e-01,9.177509793469668109e-01
5.549547446723239773e+03,9.921835671606585860e-01,1.176735405086830610e+00
6.999145098283880543e+03,4.516544850920533039e-01,7.037903275265671166e-01
7.421913954448458753e+03,9.169097355301023544e-01,1.556062642699151066e+00
1.930646307689008245e+04,9.947364119103980773e-01,1.539663027323361133e+00
5.135040353927154683e+03,6.051408386710002141e-01,1.219745077261409349e+00
1.394971087729777901e+04,9.754885645393778226e-01,2.453357597711314231e-01
2.271490036554821927e+04,9.971893989693021432e-01,2.862007088302945257e-01
2.572695594742853427e+04,9.709755413236195176e-01,1.168003415389197164e+00
5.597812922699844421e+03,3.424076658289504360e-01,6.340965782943778217e-01
3.927513637074037888e+03,9.800559481511020854e-01,1.336667336133295914e-02
9.113495821730581156e+03,9.963001815662858585e-01,3.058136567608440437e-01
3.225254470440769001e+04,9.919510343570517863e-01,5.542293364844321640e-02
6.846997106387716485e+03,9.901078036634147761e-01,1.163120340166668099e+00
1.341302955099772407e+04,7.672541169780119352e-01,3.718086516671202379e-01
2.930764997746116205e+04,1.827589625106967874e-01,9.150034271211728854e-01
1.369410579647129271e+04,9.966196119314992830e-01,1.209187567931951923e+00
2.866299636396777260e+03,8.142586203334787331e-01,1.558146865012059568e+00
9.538965824387860266e+03,9.845227065756747553e-01,1.380065142109418164e-01
1.743337107907443715e+04,7.872172354477772194e-01,5.091289328927960378e-01
1.903006355271460416e+04,9.987860266803401110e-01,9.745540551734562795e-01
3.251039131244306191e+04,8.382016700253884789e-01,1.748974499524353632e-01
2.468760224054421269e+04,9.044365124052009541e-01,3.084305547111454993e-01
3.374289273170497836e+03,9.690289671643398384e-01,2.559012154805673789e-01
1.670411560579872457e+04,9.946166505420539483e-01,4.145185196170085851e-01
8.197190194274842725e+03,5.686968451424881943e-01,9.023916874400056409e-01
1.490061683130814163e+04,9.451896302554356755e-01,6.744507488787846450e-01
1.751398582449553578e+04,9.955035094839298493e-01,8.251199353996462316e-01
2.935652948333815948e+04,5.026600048366276496e-01,4.683562288307364235e-02
4.290576730745862733e+03,9.975037253409086979e-01,1.122893034613455132e+00
3.220776802938369656e+04,9.818297094581980300e-01,1.474490439538495679e+00
4.830423578735874798e+03,9.873396112917596223e-01,1.155885117617881042e+00
3.107333654130402647e+04,9.975818371515557947e-01,5.429332387012215655e-01
9.144195949828121229e+03,9.837397132897016672e-01,1.398400359328655806e+00
9.619817174956044255e+03,7.930955499276082232e-01,3.366802647122107417e-01
6.376417727197080239e+03,9.981750452004239937e-01,5.330227753717312611e-01
8.982198986752118799e+03,9.680087166161696066e-01,9.919023957969681782e-02
1.266421737959002712e+04,9.988133191119478171e-01,5.583640468008773672e-01
8.581760199596610619e+03,9.890993323849487373e-01,5.842397778876485814e-01
8.560229081598383345e+03,9.919847415451965578e-01,9.277354354621214494e-01
7.375644699785539160e+03,9.934931658583118219e-01,1.171400167059551300e+00
3.686642177290246309e+03,9.490625978066880020e-01,5.734239253287257698e-01
1.010453600046300198e+04,7.470048313724145794e-01,4.638202240648712227e-01
3.995799774443275510e+03,8.727332434795664895e-01,6.986488134538707540e-01
5.480898785167502865e+03,9.535040866366141232e-01,5.585367414383656248e-01
9.165560536629624039e+03,9.980116991008735061e-01,3.471180295779038305e-01
8.650876372572001856e+03,7.883207608963758162e-01,7.491714735878747533e-02
6.610228240407692283e+03,9.673947907910129818e-01,4.010635613474138883e-01
2.900010096279929712e+03,9.506129510796583748e-01,7.122593338014968634e-01
1.712301560762677400e+04,9.936921096091768657e-01,1.438043058955159881e-01
3.002865111717479977e+03,8.908196855316560248e-01,1.446811748830255373e-01
1.036507028068152977e+04,9.966381351988029547e-01,8.010237086599251988e-02
1.426712617285044871e+04,9.012153587519208253e-01,5.164545639676763056e-01
3.218504566457047986e+03,4.630358944068900806e-01,7.861818326114432542e-01
7.668554444832611807e+03,9.299560060239726589e-01,1.048199553576966592e+00
4.949231541432190170e+03,9.931630234275009572e-01,1.506063252024953725e+00
3.109228282847750961e+03,5.019657128584413819e-01,4.369617390679565450e-01
1.617248278688874780e+04,6.202322040750245513e-01,6.769845420835656213e-01
6.217334935149144258e+03,9.533574269403668477e-01,9.313913475481155890e-01
2.898282279425606976e+04,7.743753805434755444e-01,7.848825362572944275e-01
1.089267936022758295e+04,9.722992871755650190e-01,3.307846114056802733e-01
2.645159642202223768e+04,5.489927749966777570e-01,2.767544339848720392e-01
2.132588028749174919e+04,2.621850164071399814e-01,3.896736475052088866e-01
3.239711685942680560e+03,7.905609074116004553e-01,1.512843889639950312e+00
2.021445635433507778e+04,6.459615343574010016e-01,9.293998330978859856e-01
6.199141210997300732e+03,7.944526444343460447e-01,1.084601390054529269e+00
1.366431083633422168e+04,9.937974475891384607e-01,1.451333439029822703e+00
3.329646841391132966e+03,9.940708325625001729e-01,1.248120330339108408e+00
4.855909332607128817e+03,9.316445610101764530e-01,1.413411868077739664e+00
2.908402485533233175e+03,9.008998444980417242e-01,1.367630268352477030e+00
1.390912626470880423e+04,6.560043632426406646e-01,1.391628164382602950e+00
1.190370200395447682e+04,9.972123490175246463e-01,1.510008819280964865e+00
5.312577160260178971e+03,9.960307399149506136e-01,6.058374686802397990e-01
4.082376686239641458e+03,9.904352579380467647e-01,1.145841694199224881e+00
3.268279802540434957e+03,2.103514071554439813e-01,1.094145385902780987e+00
3.203574623043618340e+04,9.949232100402753964e-01,2.721429256659608220e-01
2.188586765294109864e+04,9.978686273219026237e-01,8.871275028498218918e-01
1.590372346385301717e+04,9.988397765697052400e-01,1.018413705216274723e+00
2.121109471419036345e+04,9.066441496443642389e-01,1.218624913243328445e+00
2.794145546450296024e+03,8.647899376615046929e-01,8.785062357387420917e-01
1.367375897432227248e+04,9.413919573090862025e-01,9.476992765984019185e-01
1.303286046036261723e+04,9.880993132859616779e-01,1.407734301760628748e+00
1.300443906021426301e+04,9.982627265883667889e-01,9.935167557322626131e-01
8.048295189380974080e+03,9.982313868381478272e-01,2.747127926581841018e-01
1.552732427181489220e+04,9.623313724111371981e-01,1.308521326431868470e+00
5.502405377267677977e+03,8.207137469654653961e-01,1.061262711784239032e+00
5.193134235753668690e+03,8.255503025602582978e-01,1.685249170441303068e-01
1.831952300208030647e+04,9.493292620799718140e-01,1.287323756274146858e+00
4.204089792873480292e+03,8.860456143346270297e-01,1.520659718121160076e+00
2.747618920042300033e+03,9.943700267869878262e-01,1.046467827759860247e+00
2.548378142838050553e+04,2.958732212664992867e-01,1.427740167538306348e+00
1.270421610406598120e+04,9.951232237359890487e-01,1.442739714197758261e+00
8.302527586287827944e+03,8.745079276429128523e-01,1.239224900388343320e+00
1.059829223019292112e+04,9.963453959981833918e-01,9.908263328512735280e-01
5.977415048877697700e+03,9.104176171316593624e-01,4.086610492731252431e-01
2.475882930713769019e+04,9.639693533528628233e-01,1.151046106500607680e+00
5.704544692641806250e+03,5.318626737634140067e-01,8.650466068869331338e-01
2.630115842661823081e+03,9.952781528663270372e-01,6.048362404270678921e-02
8.492533030116021109e+03,9.633545269247737464e-01,8.747079331238046818e-01
1.995958263809550408e+04,8.578750926115881192e-01,4.037246011885508024e-01
9.045629508594616709e+03,9.965222915268140413e-01,1.524642296876791869e+00
1.864707777025424002e+04,7.770707979385707009e-01,8.312708172735276957e-01
2.356917168131129802e+04,8.754079806911707617e-01,1.283161221091862481e-01
4.002846385483512677e+03,9.355357212193928795e-01,4.503914800772562121e-01
1.461593429499371996e+04,4.286717492056718593e-01,1.362835924181392988e+00
2.648840270949090336e+04,9.967499018232502950e-01,1.472872462214858125e+00
1.358509185554389114e+04,8.398946662142805497e-01,1.193053420876515114e+00
1.348224660329448488e+04,9.968174438523541570e-01,5.320056857300595743e-01
6.888065807076526653e+03,9.968043946903317742e-01,2.914277279889643801e-01
1.404062456394734181e+04,9.985320923018643491e-01,8.795354463302089698e-01
1.355451482914878943e+04,9.920311269205160931e-01,1.392485767351132053e-01
6.923485360273088190e+03,9.971552212981990015e-01,5.310430915960844267e-01
3.916928066706429490e+03,9.968399410606554323e-01,4.264503678092967376e-01
5.846511834311608254e+03,7.199480756031315654e-01,1.515682424169649822e+00
3.472706199698634464e+03,9.253711038169113445e-01,1.364120748204174616e+00
1.146371887794735267e+04,9.984195473835015822e-01,6.927031415668968295e-01
3.783347618024701205e+03,3.754757906327277350e-02,7.644929942589646643e-01
9.899157737640956839e+03,8.291252641447590666e-01,1.034223969165921631e+00
5.803348553561403605e+03,9.978934643635682944e-01,1.388395909052306809e+00
4.726505512007973266e+03,9.972614420414194214e-01,1.036251871948636660e+00
4.567825630953020664e+03,9.878975979318265210e-01,1.072425283192517620e+00
6.424344108626070010e+03,9.938796705608889948e-01,8.892080293254370771e-01
8.835916349580089445e+03,6.990503467416027128e-01,1.346322127686382375e+00
3.172167621240006611e+03,9.821661063520914503e-02,1.260683358928684550e+00
1.376048839560906708e+04,9.802061310128202809e-01,2.695464482855084443e-01
7.265470554286404877e+03,9.578344106034154537e-01,1.518964507226323812e+00
6.526500051826074014e+03,9.960046518872414101e-01,6.445976876189233318e-01
1.231173360052680437e+04,9.983056757275601267e-01,5.290135129018892490e-01
3.105134106435922149e+04,9.500535190669168184e-01,1.383275062601997174e+00
7.236428920242822642e+03,9.986120846312800392e-01,6.198665159070678721e-01
1.768662607278522046e+04,9.928617474021069755e-01,5.199582733339801477e-01
3.416121384725327061e+03,9.188164796493373254e-01,5.133996339915910534e-01
6.528736632274771182e+03,9.845350819325187075e-01,1.327315097253778164e+00
2.269249090391603750e+04,9.739232593984525899e-01,8.123006374384450501e-01
9.451814599577577610e+03,8.918708510523877253e-01,1.099085323461406860e+00
1.221312484839779609e+04,9.935655550269859582e-01,2.495087865392942028e-01
8.140572987572084457e+03,3.545302983616919201e-01,6.790690464648928559e-01
2.385947757542798354e+04,9.635093250936231923e-01,1.279246598137995461e+00
1.003727831154518208e+04,2.802727353305620728e-01,5.810049685907420214e-01
2.108082570043425949e+04,6.871827086697348541e-01,1.226051454537453678e+00
2.994697382672704407e+03,5.207405454002549394e-01,1.292588595719177835e+00
6.228239047560982726e+03,9.807126469018732084e-01,1.772709954681584710e-01
4.235965764630632293e+03,9.957629490409632966e-01,3.446242650795388607e-01
2.052597313658002895e+04,2.752232244908007219e-01,5.551791123592098032e-01
1.790161210250903241e+04,9.554135870872300096e-01,1.045363607023236163e+00
3.083419598137268622e+04,6.384704624359494041e-01,1.405604206596245298e+00
1.086848669020966008e+04,9.593196273434688726e-01,9.440193888609860196e-01
3.109841466006858900e+04,9.924018557902314353e-01,9.321767311253755794e-01
1.884092635539526236e+04,9.832520111285268927e-01,2.958992272119062572e-01
3.388157952334547190e+03,7.929631279217144169e-01,4.992088195556375618e-01
1.026956480638998437e+04,6.612331837546112645e-01,1.233889908998538232e+00
8.446970518135998645e+03,9.927477682084595578e-02,6.596839978860961073e-01
3.027753994533764853e+03,4.939547842167126834e-01,4.162913866485401515e-01
3.140723145117283639e+04,9.981246176816888083e-01,1.051062912031820895e+00
3.074283538125787163e+04,9.722322575124668909e-01,9.800191168069458114e-02
9.558591933822397550e+03,9.915450432497793232e-01,8.947420437308841734e-01
7.783682704022728103e+03,8.188682569618226381e-01,1.449836626252460903e+00
1.487601665973633135e+04,9.529539828311530680e-01,1.511036218382725838e-01
8.657566163889281597e+03,9.821551003792279300e-01,2.041836103839183569e-01
2.640746483062556308e+03,7.059946933603713504e-01,1.287100678757943539e+00
4.240395975561800697e+03,8.652491298592410729e-01,1.013270596999523709e+00
1.704290652002356364e+04,9.825597811635609080e-01,1.338448676351097877e+00
7.606435775650955293e+03,9.976888723562045147e-01,6.015385964498165539e-01
1.738985672681906726e+04,9.764692629917052225e-01,9.526204676143101846e-01
3.983862426619273265e+03,9.902438533616579885e-01,8.346112787539023969e-01
3.242492097422639290e+03,9.967250756507927134e-01,1.082250401089133618e+00
1.977190394585916874e+04,9.626346110317844929e-01,8.997342331191366949e-01
2.646792699959097081e+04,3.122366608578104330e-01,1.491622215475045587e+00
2.584293674207320510e+04,9.725527840889829356e-01,3.819138384220966964e-01
3.801670115702977455e+03,9.963576957673528911e-01,9.456597699880147090e-01
